             Object File DRAM .data .rtc.data DRAM .bss .ext_ram.bss IRAM0 .text & 0.vectors ram_st_total Flash .text & .rodata & .rodata_noload & .appdesc flash_total
            syscalls.c.o          0         0         0            0           0           0            0          25         0                0          0          25
esp_netif_lwip_defaults.          8         0         0            0           0           0            8           0        16                0          0          24
            ip6_addr.c.o          0         0         0            0           0           0            0           0        24                0          0          24
        esp_hardware.c.o          0         0         0            0           0           0            0          22         0                0          0          22
           new_handler.o          0         0         4            0           0           0            4          20         1                0          0          21
         tls_mbedtls.c.o          0         0         4            0           0           0            4          21         0                0          0          21
          lib_a-strdup.o          0         0         0            0          17           0           17           0         0                0          0          17
             new_opvnt.o          0         0         0            0           0           0            0          17         0                0          0          17
                   phy.o          0         0         0            0           0           0            0          16         0                0          0          16
           lib_a-bzero.o          0         0         0            0          14           0           14           0         0                0          0          14
                del_op.o          0         0         0            0           0           0            0          14         0                0          0          14
           wpa_debug.c.o          0         0         0            0           0           0            0          14         0                0          0          14
      bootloader_mem.c.o          0         0         0            0           0           0            0          13         0                0          0          13
           lib_a-errno.o          0         0         0            0           0           0            0          13         0                0          0          13
             pthread.c.o          0         0         0            0           0           0            0          12         0                0          0          12
  pm_for_bcn_only_mode.o          0         0         0            0           0           0            0          12         0                0          0          12
                 tinfo.o          0         0         0            0           0           0            0          12         0                0          0          12
               del_ops.o          0         0         0            0           0           0            0          10         0                0          0          10
               del_opv.o          0         0         0            0           0           0            0          10         0                0          0          10
                crtend.o          0         0         0            0           0           0            0           0         8                0          0           8
             pm_impl.c.o          0         0         0            0           0           0            0           8         0                0          0           8
 int_asm--set_intclear.o          0         0         0            0           8           0            8           0         0                0          0           8
esp_ipc_isr_routines.S.o          0         0         0            0           7           0            7           0         0                0          0           7
                  crti.o          0         0         0            0           0           3            3           3         0                0          0           6
        cxx_guards.cpp.o          0         0         0            0           0           0            0           5         0                0          0           5
               ubsan.c.o          0         0         0            0           5           0            5           0         0                0          0           5
      pthread_rwlock.c.o          0         0         0            0           0           0            0           5         0                0          0           5
              crtbegin.o          0         0         0            0           0           0            0           0         4                0          0           4
        spi_bus_lock.c.o          0         0         0            0           0           0            0           0         4                0          0           4
    FreeRTOS-openocd.c.o          4         0         0            0           0           0            4           0         0                0          0           4
       eh_term_handler.o          4         0         0            0           0           0            4           0         0                0          0           4
                  crt0.o          0         0         0            0           0           0            0           0         0                0          0           0
                  crtn.o          0         0         0            0           0           0            0           0         0                0          0           0
project_elf_src_esp32.c.          0         0         0            0           0           0            0           0         0                0          0           0
bootloader_common_loader          0         0         0            0           0           0            0           0         0                0          0           0
   bootloader_random.c.o          0         0         0            0           0           0            0           0         0                0          0           0
bootloader_random_esp32.          0         0         0            0           0           0            0           0         0                0          0           0
      bootloader_sha.c.o          0         0         0            0           0           0            0           0         0                0          0           0
  bootloader_utility.c.o          0         0         0            0           0           0            0           0         0                0          0           0
    esp_image_format.c.o          0         0         0            0           0           0            0           0         0                0          0           0
    flash_partitions.c.o          0         0         0            0           0           0            0           0         0                0          0           0
            lib_a-atof.o          0         0         0            0           0           0            0           0         0                0          0           0
            lib_a-atoi.o          0         0         0            0           0           0            0           0         0                0          0           0
          lib_a-ctype_.o          0         0         0            0           0           0            0           0         0                0          0           0
             lib_a-div.o          0         0         0            0           0           0            0           0         0                0          0           0
         lib_a-environ.o          0         0         0            0           0           0            0           0         0                0          0           0
         lib_a-envlock.o          0         0         0            0           0           0            0           0         0                0          0           0
          lib_a-ferror.o          0         0         0            0           0           0            0           0         0                0          0           0
           lib_a-fgets.o          0         0         0            0           0           0            0           0         0                0          0           0
         lib_a-fprintf.o          0         0         0            0           0           0            0           0         0                0          0           0
           lib_a-fputs.o          0         0         0            0           0           0            0           0         0                0          0           0
           lib_a-fread.o          0         0         0            0           0           0            0           0         0                0          0           0
           lib_a-ftell.o          0         0         0            0           0           0            0           0         0                0          0           0
          lib_a-fwrite.o          0         0         0            0           0           0            0           0         0                0          0           0
    lib_a-gdtoa-gethex.o          0         0         0            0           0           0            0           0         0                0          0           0
    lib_a-gdtoa-hexnan.o          0         0         0            0           0           0            0           0         0                0          0           0
        lib_a-getenv_r.o          0         0         0            0           0           0            0           0         0                0          0           0
       lib_a-gettzinfo.o          0         0         0            0           0           0            0           0         0                0          0           0
          lib_a-gmtime.o          0         0         0            0           0           0            0           0         0                0          0           0
        lib_a-gmtime_r.o          0         0         0            0           0           0            0           0         0                0          0           0
          lib_a-impure.o          0         0         0            0           0           0            0           0         0                0          0           0
        lib_a-iswspace.o          0         0         0            0           0           0            0           0         0                0          0           0
      lib_a-iswspace_l.o          0         0         0            0           0           0            0           0         0                0          0           0
       lib_a-lcltime_r.o          0         0         0            0           0           0            0           0         0                0          0           0
        lib_a-lnumeric.o          0         0         0            0           0           0            0           0         0                0          0           0
         lib_a-mbrtowc.o          0         0         0            0           0           0            0           0         0                0          0           0
          lib_a-mktime.o          0         0         0            0           0           0            0           0         0                0          0           0
   lib_a-month_lengths.o          0         0         0            0           0           0            0           0         0                0          0           0
            lib_a-rand.o          0         0         0            0           0           0            0           0         0                0          0           0
           lib_a-s_nan.o          0         0         0            0           0           0            0           0         0                0          0           0
            lib_a-sccl.o          0         0         0            0           0           0            0           0         0                0          0           0
          lib_a-sf_nan.o          0         0         0            0           0           0            0           0         0                0          0           0
         lib_a-siscanf.o          0         0         0            0           0           0            0           0         0                0          0           0
         lib_a-strcspn.o          0         0         0            0           0           0            0           0         0                0          0           0
        lib_a-strerror.o          0         0         0            0           0           0            0           0         0                0          0           0
      lib_a-strerror_r.o          0         0         0            0           0           0            0           0         0                0          0           0
         lib_a-strlcat.o          0         0         0            0           0           0            0           0         0                0          0           0
         lib_a-strlcpy.o          0         0         0            0           0           0            0           0         0                0          0           0
          lib_a-strstr.o          0         0         0            0           0           0            0           0         0                0          0           0
          lib_a-strtod.o          0         0         0            0           0           0            0           0         0                0          0           0
          lib_a-strtol.o          0         0         0            0           0           0            0           0         0                0          0           0
         lib_a-strtoll.o          0         0         0            0           0           0            0           0         0                0          0           0
         lib_a-strtoul.o          0         0         0            0           0           0            0           0         0                0          0           0
        lib_a-strtoull.o          0         0         0            0           0           0            0           0         0                0          0           0
       lib_a-svfiscanf.o          0         0         0            0           0           0            0           0         0                0          0           0
         lib_a-sysread.o          0         0         0            0           0           0            0           0         0                0          0           0
         lib_a-sysstat.o          0         0         0            0           0           0            0           0         0                0          0           0
            lib_a-time.o          0         0         0            0           0           0            0           0         0                0          0           0
   lib_a-tzcalc_limits.o          0         0         0            0           0           0            0           0         0                0          0           0
          lib_a-tzlock.o          0         0         0            0           0           0            0           0         0                0          0           0
           lib_a-tzset.o          0         0         0            0           0           0            0           0         0                0          0           0
         lib_a-tzset_r.o          0         0         0            0           0           0            0           0         0                0          0           0
          lib_a-tzvars.o          0         0         0            0           0           0            0           0         0                0          0           0
        lib_a-u_strerr.o          0         0         0            0           0           0            0           0         0                0          0           0
          lib_a-ungetc.o          0         0         0            0           0           0            0           0         0                0          0           0
          dac_common.c.o          0         0         0            0           0           0            0           0         0                0          0           0
                gpio.c.o          0         0         0            0           0           0            0           0         0                0          0           0
              rtc_io.c.o          0         0         0            0           0           0            0           0         0                0          0           0
             esp_eth.c.o          0         0         0            0           0           0            0           0         0                0          0           0
  esp_eth_netif_glue.c.o          0         0         0            0           0           0            0           0         0                0          0           0
  esp_netif_sta_list.c.o          0         0         0            0           0           0            0           0         0                0          0           0
            pm_locks.c.o          0         0         0            0           0           0            0           0         0                0          0           0
          mesh_event.c.o          0         0         0            0           0           0            0           0         0                0          0           0
            _addsubdf3.o          0         0         0            0           0           0            0           0         0                0          0           0
             _bswapdi2.o          0         0         0            0           0           0            0           0         0                0          0           0
             _bswapsi2.o          0         0         0            0           0           0            0           0         0                0          0           0
               _cmpdf2.o          0         0         0            0           0           0            0           0         0                0          0           0
               _divdf3.o          0         0         0            0           0           0            0           0         0                0          0           0
          _extendsfdf2.o          0         0         0            0           0           0            0           0         0                0          0           0
              _fixdfdi.o          0         0         0            0           0           0            0           0         0                0          0           0
              _fixdfsi.o          0         0         0            0           0           0            0           0         0                0          0           0
           _fixunsdfsi.o          0         0         0            0           0           0            0           0         0                0          0           0
            _floatdidf.o          0         0         0            0           0           0            0           0         0                0          0           0
            _floatdisf.o          0         0         0            0           0           0            0           0         0                0          0           0
            _floatsidf.o          0         0         0            0           0           0            0           0         0                0          0           0
               _muldf3.o          0         0         0            0           0           0            0           0         0                0          0           0
          _popcountsi2.o          0         0         0            0           0           0            0           0         0                0          0           0
           _truncdfsf2.o          0         0         0            0           0           0            0           0         0                0          0           0
             adc_hal.c.o          0         0         0            0           0           0            0           0         0                0          0           0
             dac_hal.c.o          0         0         0            0           0           0            0           0         0                0          0           0
            gpio_hal.c.o          0         0         0            0           0           0            0           0         0                0          0           0
          rtc_io_hal.c.o          0         0         0            0           0           0            0           0         0                0          0           0
          ethernetif.c.o          0         0         0            0           0           0            0           0         0                0          0           0
          lib_a-e_sqrt.o          0         0         0            0           0           0            0           0         0                0          0           0
       lib_a-s_lib_ver.o          0         0         0            0           0           0            0           0         0                0          0           0
          lib_a-w_sqrt.o          0         0         0            0           0           0            0           0         0                0          0           0
             xnor_cn.c.o          0         0         0            0           0           0            0           0         0                0          0           0
           asn1parse.c.o          0         0         0            0           0           0            0           0         0                0          0           0
           asn1write.c.o          0         0         0            0           0           0            0           0         0                0          0           0
              base64.c.o          0         0         0            0           0           0            0           0         0                0          0           0
                 ccm.c.o          0         0         0            0           0           0            0           0         0                0          0           0
              cipher.c.o          0         0         0            0           0           0            0           0         0                0          0           0
         cipher_wrap.c.o          0         0         0            0           0           0            0           0         0                0          0           0
                 dhm.c.o          0         0         0            0           0           0            0           0         0                0          0           0
                ecdh.c.o          0         0         0            0           0           0            0           0         0                0          0           0
               ecdsa.c.o          0         0         0            0           0           0            0           0         0                0          0           0
         esp_aes_xts.c.o          0         0         0            0           0           0            0           0         0                0          0           0
                 gcm.c.o          0         0         0            0           0           0            0           0         0                0          0           0
                 oid.c.o          0         0         0            0           0           0            0           0         0                0          0           0
                 pem.c.o          0         0         0            0           0           0            0           0         0                0          0           0
                  pk.c.o          0         0         0            0           0           0            0           0         0                0          0           0
             pk_wrap.c.o          0         0         0            0           0           0            0           0         0                0          0           0
              pkcs12.c.o          0         0         0            0           0           0            0           0         0                0          0           0
             pkparse.c.o          0         0         0            0           0           0            0           0         0                0          0           0
             pkwrite.c.o          0         0         0            0           0           0            0           0         0                0          0           0
                 rsa.c.o          0         0         0            0           0           0            0           0         0                0          0           0
        rsa_internal.c.o          0         0         0            0           0           0            0           0         0                0          0           0
    ssl_ciphersuites.c.o          0         0         0            0           0           0            0           0         0                0          0           0
             ssl_cli.c.o          0         0         0            0           0           0            0           0         0                0          0           0
             ssl_srv.c.o          0         0         0            0           0           0            0           0         0                0          0           0
             ssl_tls.c.o          0         0         0            0           0           0            0           0         0                0          0           0
               certs.c.o          0         0         0            0           0           0            0           0         0                0          0           0
                x509.c.o          0         0         0            0           0           0            0           0         0                0          0           0
            x509_crt.c.o          0         0         0            0           0           0            0           0         0                0          0           0
                  mesh.o          0         0         0            0           0           0            0           0         0                0          0           0
           mesh_common.o          0         0         0            0           0           0            0           0         0                0          0           0
           mesh_config.o          0         0         0            0           0           0            0           0         0                0          0           0
               mesh_io.o          0         0         0            0           0           0            0           0         0                0          0           0
             mesh_main.o          0         0         0            0           0           0            0           0         0                0          0           0
          mesh_network.o          0         0         0            0           0           0            0           0         0                0          0           0
           mesh_parent.o          0         0         0            0           0           0            0           0         0                0          0           0
            mesh_quick.o          0         0         0            0           0           0            0           0         0                0          0           0
            mesh_route.o          0         0         0            0           0           0            0           0         0                0          0           0
         mesh_schedule.o          0         0         0            0           0           0            0           0         0                0          0           0
            mesh_sleep.o          0         0         0            0           0           0            0           0         0                0          0           0
            mesh_timer.o          0         0         0            0           0           0            0           0         0                0          0           0
        mesh_utilities.o          0         0         0            0           0           0            0           0         0                0          0           0
             mesh_wifi.o          0         0         0            0           0           0            0           0         0                0          0           0
    pthread_cond_var.c.o          0         0         0            0           0           0            0           0         0                0          0           0
                   rtc.o          0         0         0            0           0           0            0           0         0                0          0           0
          adc_periph.c.o          0         0         0            0           0           0            0           0         0                0          0           0
          dac_periph.c.o          0         0         0            0           0           0            0           0         0                0          0           0
       rtc_io_periph.c.o          0         0         0            0           0           0            0           0         0                0          0           0
         uart_periph.c.o          0         0         0            0           0           0            0           0         0                0          0           0
 spi_flash_rom_patch.c.o          0         0         0            0           0           0            0           0         0                0          0           0
       eh_unex_handler.o          0         0         0            0           0           0            0           0         0                0          0           0
                chap.c.o          0         0         0            0           0           0            0           0         0                0          0           0
        des-internal.c.o          0         0         0            0           0           0            0           0         0                0          0           0
          eap_common.c.o          0         0         0            0           0           0            0           0         0                0          0           0
        eap_mschapv2.c.o          0         0         0            0           0           0            0           0         0                0          0           0
            eap_peap.c.o          0         0         0            0           0           0            0           0         0                0          0           0
     eap_peap_common.c.o          0         0         0            0           0           0            0           0         0                0          0           0
             eap_tls.c.o          0         0         0            0           0           0            0           0         0                0          0           0
      eap_tls_common.c.o          0         0         0            0           0           0            0           0         0                0          0           0
            eap_ttls.c.o          0         0         0            0           0           0            0           0         0                0          0           0
        md4-internal.c.o          0         0         0            0           0           0            0           0         0                0          0           0
            ms_funcs.c.o          0         0         0            0           0           0            0           0         0                0          0           0
            mschapv2.c.o          0         0         0            0           0           0            0           0         0                0          0           0
         sha1-tlsprf.c.o          0         0         0            0           0           0            0           0         0                0          0           0
       sha256-tlsprf.c.o          0         0         0            0           0           0            0           0         0                0          0           0
       sha384-tlsprf.c.o          0         0         0            0           0           0            0           0         0                0          0           0
Executing action: size-files
Running ninja in directory /home/ravit/Documents/NanoCAD/esp-eye/esp-eye-development/Projects/esp-dl/3PXNet_models/face_verification/build
Executing "ninja all"...
Running ninja in directory /home/ravit/Documents/NanoCAD/esp-eye/esp-eye-development/Projects/esp-dl/3PXNet_models/face_verification/build
Executing "ninja size-files"...
